audio,transcription,real transcription
myaudio/12441940.wav, هنان بی هیچ تردیدی جوابش را داد و بلا فاصل هم از او ازخایی کرچون احساس که کمی با اصح آزارش.,هانا بی هیچ تردیدی جوابش را داد و بلافاصله هم از او عذر خواهی کرد چون احساس کرد که کمی باعث آزارش
myaudio/12441941.wav, وقتی آنها از آن همه حرفزدن خستش ده بودند و سایلشان هم دیگر خوشک شده بود.,شده است وقتی آنها از آن همه حرف زدن خسته شده بودند وسائل اشان هم دیگر خشک شده بود
myaudio/12441945.wav, آن بلا یک قافل گری در انتظارشان بود. پوشش گیاهی کمتر و کمتر شود.,آن بالا یک غافلگیری در انتظار اشان بود پوشش گیاهی کمتر کمتر شد
myaudio/12441946.wav, و رودخان بیش در شبیه یک جوی بار شد. در چن سدمتری آنجا رودخان پیچید.,و رودخانه بیشتر شبیه یک جویبار باشد در چند صد متری آنجا رودخانه پیچید
myaudio/12441947.wav, انها تا انجا راخ رفتند و ناگهان انشراکه تو میک مدتهای تولانی در انتظرش بود یافتند.,آنها تا آنجا راه رفته اند و ناگهان آنچه را که تومک مدت های طولانی در انتظار اش بود یافتند
myaudio/12441948.wav, کو هیشیب دار جلو یا آنها قد کشیده بود. آخرین شو آه های خورشید حنوز قل لاش را روشن کرده بود.,کوهی شیبدار جلوی آنها قد کشیده شده بود آخرین شعاعهای خورشید هنوز قله اش را روشن کرده بود
myaudio/12441949.wav, اینگار کو با آسمان میرسید. هناز زیره لب گفت، چی خد سیب آس؟,انگار کوه به آسمان می رسید هانا زیر لب گفت چقدر زیباست
myaudio/12441953.wav, هر سی تجایی که میتوانستند، توول رود خانرا پیاد رفتند. را بیشا زنداز شیب دار بود.,هر سه تا جایی که می توانستند طول رودخانه را پیاده رفتند راه بیش از اندازه شیبدار بود
myaudio/12441954.wav, پیش از انکه هوا خیلی تاریق شوید، انها پوشت ایک سخره بزورگ ساکن شدند. آتش روشن کردند. هر کدام،,پیش از آنکه هوا خیلی تاریک شود آنها پشت یک صخره ی بزرگ ساکن شدند آتش روشن کردند هر کدام
myaudio/12441955.wav," یکی از نارگیلهای بزورگی که تمک نگه داشته بود را خوردن دو خابیدند. پیش از بخاب رفتن, تمک به هرفهای ایشام پیر.",یکی از نارگیل های بزرگی که تومک نگه داشته بود را خوردند خوابیدند پیش از به خواب رفتن تومک به حرف های ایشام پیر
myaudio/12441959.wav, او دیگر تنها نبود. اما این مسئل اصلا خیالش را را هتر نکرد. درست بر اکس.,او دیگر تنها نبود اما این مسئله اصلاً خیالش را راحت تر نکرد درست برعکس
myaudio/12441960.wav, با خودش فکرد، من اصمب زکترم باید اونه رو به همائیت کنم، بباد در برد.,با خودش فکر کرد من از همه بزرگترم باید اون ها رو حمایت کنم و بعد در
myaudio/12441970.wav, هرچه از باقی منده خراکی ها منده بود را بل ایدند و با خاطری جم راحی شدند. قوم قومه هایشان را از آب روط را برده.,هرچه از باقیمانده ی خوراکی ها مانده بود را بلعیدند و با خاطری جمع راهی شدند قمقمه هایشان را از آب رود
myaudio/12441971.wav, از خانی کجار پور کردند و تردید اینداشدند که همان شب ورمی کردند.,خانه ی کجار پر کردند و تردیدی نداشتند که همان شب بر می گردند بهرحال
myaudio/12441972.wav, این آب دیگر به هیچ وید شور نبود و بر اکس به شکل موجز آسائی روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید روزید رو,آنها این طور فکر می کردند این آب دیگر به هیچ وجه شور نبود به شکل معجزه آسایی
myaudio/12441974.wav, از خلال سخرها بیرون میجهد و کف خود را به سخرها میباشد هر لحظه شگفتاورتر میشد.,از خلال صخره ها بیرون می جهد و کف خود را به صخره ها می پاشد هر لحظه شگفت آور تر میشه
myaudio/12441975.wav, تو میکوهانا از همان اول هم نمی تبانستند خود را به این موجه زاددت هند.,تومک و هانا از همان اول هم نمی توانستند خود را به این معجزه عادت دهند آن ها
